Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2024-10-18 15:56:33.578 +0530,"Success",0:00:09,0,0,0,"20241018_155633.578/LogFile.txt","","",1
2024-10-18 15:57:10.764 +0530,"Aborted",0:00:41,1,0,0,"20241018_155710.764/LogFile.txt","","",0
