Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2024-10-18 15:46:44.387 +0530,"Aborted",0:00:56,1,0,0,"20241018_154644.387/LogFile.txt","","",0
2024-10-18 15:47:51.978 +0530,"Success",0:00:30,0,0,0,"20241018_154751.978/LogFile.txt","","",1
