Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2024-10-18 15:06:57.375 +0530,"Success",0:00:01,0,0,0,"20241018_150657.375/LogFile.txt","","",1
